"","X","date","age_group","n.first_dose","n.second_dose","first_dose","second_dose","Poblacion","n.first_dose_perc","n.second_dose_perc","first_dose_perc","second_dose_perc","Country"
"1649",1649,"2021-10-06","Menos de 49",12574,27715,18945200,18210552,22744226,0.000552843609626461,0.0012185510291711,0.832967452926294,0.800667035229073,"Spain"
"1650",1650,"2021-10-06","Total",14268,31087,37755682,36802767,41965591,0.000339992828886885,0.000740773554219694,0.899681884618282,0.876974829211866,"Spain"
"1651",1651,"2021-10-07","50-59",1047,1286,6664494,6585976,7035203,0.000148822997715915,0.000182795009610952,0.947306566704614,0.936145836872085,"Spain"
"1652",1652,"2021-10-07","60-69",588,1212,5270844,5194472,5350604,0.000109894135316312,0.000226516482998929,0.985093271712876,0.970819742967336,"Spain"
"1653",1653,"2021-10-07","70-79",174,332,3940728,3913884,3984504,4.36691743815541e-05,8.33227924981378e-05,0.989013438059041,0.982276338535486,"Spain"
"1654",1654,"2021-10-07","Mas de 80",118,242,2936343,2900955,2851054,4.13882023981307e-05,8.48808896639629e-05,1,1,"Spain"
"1655",1655,"2021-10-07","Menos de 49",14845,26523,18960045,18237075,22744226,0.000652693127477717,0.00116614212327999,0.833620146053772,0.801833177352353,"Spain"
"1656",1656,"2021-10-07","Total",16772,29595,37772454,36832362,41965591,0.000399660760168968,0.000705220617529251,0.900081545378451,0.877680049829395,"Spain"
"1657",1657,"2021-10-08","50-59",991,1936,6665485,6587912,7035203,0.000140863028401597,0.000275187510580718,0.947447429733016,0.936421024382665,"Spain"
"1658",1658,"2021-10-08","60-69",563,1473,5271407,5195945,5350604,0.000105221765617489,0.000275296022654639,0.985198493478493,0.971095038989991,"Spain"
"1659",1659,"2021-10-08","70-79",185,362,3940913,3914246,3984504,4.64298693137214e-05,9.08519604949575e-05,0.989059867928354,0.982367190495981,"Spain"
"1660",1660,"2021-10-08","Mas de 80",123,229,2936466,2901184,2851054,4.3141939787882e-05,8.03211724506095e-05,1,1,"Spain"
"1661",1661,"2021-10-08","Menos de 49",13983,31323,18974028,18268398,22744226,0.00061479339855311,0.00137718469733813,0.834234939452325,0.803210362049691,"Spain"
"1662",1662,"2021-10-08","Total",15845,35323,37788299,36867685,41965591,0.000377571234490657,0.00084171339324162,0.900459116612941,0.878521763222636,"Spain"
"1663",1663,"2021-10-09","50-59",0,0,6665485,6587912,7035203,0,0,0.947447429733016,0.936421024382665,"Spain"
"1664",1664,"2021-10-09","60-69",0,0,5271407,5195945,5350604,0,0,0.985198493478493,0.971095038989991,"Spain"
"1665",1665,"2021-10-09","70-79",0,0,3940913,3914246,3984504,0,0,0.989059867928354,0.982367190495981,"Spain"
"1666",1666,"2021-10-09","Mas de 80",0,0,2936466,2901184,2851054,0,0,1,1,"Spain"
"1667",1667,"2021-10-09","Menos de 49",0,0,18974028,18268398,22744226,0,0,0.834234939452325,0.803210362049691,"Spain"
"1668",1668,"2021-10-09","Total",0,0,37788299,36867685,41965591,0,0,0.900459116612941,0.878521763222636,"Spain"
"1669",1669,"2021-10-10","50-59",0,0,6665485,6587912,7035203,0,0,0.947447429733016,0.936421024382665,"Spain"
"1670",1670,"2021-10-10","60-69",0,0,5271407,5195945,5350604,0,0,0.985198493478493,0.971095038989991,"Spain"
"1671",1671,"2021-10-10","70-79",0,0,3940913,3914246,3984504,0,0,0.989059867928354,0.982367190495981,"Spain"
"1672",1672,"2021-10-10","Mas de 80",0,0,2936466,2901184,2851054,0,0,1,1,"Spain"
"1673",1673,"2021-10-10","Menos de 49",0,0,18974028,18268398,22744226,0,0,0.834234939452325,0.803210362049691,"Spain"
"1674",1674,"2021-10-10","Total",0,0,37788299,36867685,41965591,0,0,0.900459116612941,0.878521763222636,"Spain"
"1675",1675,"2021-10-11","50-59",1791,4067,6667276,6591979,7035203,0.000254576875749001,0.000578092771452366,0.947702006608764,0.936999117154118,"Spain"
"1676",1676,"2021-10-11","60-69",952,2421,5272359,5198366,5350604,0.000177923838131172,0.000452472281633999,0.985376417316624,0.971547511271625,"Spain"
"1677",1677,"2021-10-11","70-79",288,474,3941201,3914720,3984504,7.22800127694689e-05,0.000118960854349751,0.989132147941124,0.982486151350331,"Spain"
"1678",1678,"2021-10-11","Mas de 80",181,275,2936647,2901459,2851054,6.3485293508997e-05,9.64555564363214e-05,1,1,"Spain"
"1679",1679,"2021-10-11","Menos de 49",25124,62821,18999152,18331219,22744226,0.00110463200638263,0.00276206365518879,0.835339571458708,0.80597242570488,"Spain"
"1680",1680,"2021-10-11","Total",28336,70058,37816635,36937743,41965591,0.000675219848565936,0.00166941530741221,0.901134336461507,0.880191178530049,"Spain"
"1681",1681,"2021-10-12","50-59",0,0,6667276,6591979,7035203,0,0,0.947702006608764,0.936999117154118,"Spain"
"1682",1682,"2021-10-12","60-69",0,0,5272359,5198366,5350604,0,0,0.985376417316624,0.971547511271625,"Spain"
"1683",1683,"2021-10-12","70-79",0,0,3941201,3914720,3984504,0,0,0.989132147941124,0.982486151350331,"Spain"
"1684",1684,"2021-10-12","Mas de 80",0,0,2936647,2901459,2851054,0,0,1,1,"Spain"
"1685",1685,"2021-10-12","Menos de 49",0,0,18999152,18331219,22744226,0,0,0.835339571458708,0.80597242570488,"Spain"
"1686",1686,"2021-10-12","Total",0,0,37816635,36937743,41965591,0,0,0.901134336461507,0.880191178530049,"Spain"
"1687",1687,"2021-10-13","50-59",744,1225,6668020,6593204,7035203,0.000105753878033086,0.000174124328750713,0.947807760486798,0.937173241482868,"Spain"
"1688",1688,"2021-10-13","60-69",379,802,5272738,5199168,5350604,7.08331246341535e-05,0.000149889619938235,0.985447250441259,0.971697400891563,"Spain"
"1689",1689,"2021-10-13","70-79",101,201,3941302,3914921,3984504,2.53481989226263e-05,5.04454255786919e-05,0.989157496140047,0.98253659677591,"Spain"
"1690",1690,"2021-10-13","Mas de 80",70,126,2936717,2901585,2851054,2.45523234565182e-05,4.41941822217327e-05,1,1,"Spain"
"1691",1691,"2021-10-13","Menos de 49",12203,21068,19011355,18352287,22744226,0.000536531777339884,0.000926301031303505,0.835876103236048,0.806898726736183,"Spain"
"1692",1692,"2021-10-13","Total",13497,23422,37830132,36961165,41965591,0.000321620634390685,0.000558123916329452,0.901455957095898,0.880749302446378,"Spain"
"1693",1693,"2021-10-14","50-59",1095,1753,6669115,6594957,7035203,0.000155645828556759,0.000249175467999999,0.947963406315354,0.937422416950868,"Spain"
"1694",1694,"2021-10-14","60-69",572,1344,5273310,5200512,5350604,0.000106903818709065,0.000251186595008713,0.985554154259968,0.971948587486572,"Spain"
"1695",1695,"2021-10-14","70-79",199,400,3941501,3915321,3984504,4.99434810455705e-05,0.000100388906624262,0.989207439621092,0.982636985682534,"Spain"
"1696",1696,"2021-10-14","Mas de 80",122,230,2936839,2901815,2851054,4.27911923099317e-05,8.06719199285597e-05,1,1,"Spain"
"1697",1697,"2021-10-14","Menos de 49",14777,30026,19026132,18382313,22744226,0.00064970335767856,0.0013201592351395,0.836525806593726,0.808218885971323,"Spain"
"1698",1698,"2021-10-14","Total",16765,33753,37846897,36994918,41965591,0.000399493956846694,0.000804301790960123,0.901855451052745,0.881553604237338,"Spain"
"1699",1699,"2021-10-15","50-59",1389,1839,6670504,6596796,7035203,0.000197435667456931,0.000261399706589845,0.948160841982811,0.937683816657458,"Spain"
"1700",1700,"2021-10-15","60-69",854,1459,5274164,5201971,5350604,0.000159608148911786,0.000272679495623298,0.985713762408879,0.972221266982195,"Spain"
"1701",1701,"2021-10-15","70-79",252,386,3941753,3915707,3984504,6.32450111732853e-05,9.68752948924132e-05,0.989270684632265,0.982733860977427,"Spain"
"1702",1702,"2021-10-15","Mas de 80",145,255,2936984,2902070,2851054,5.08583843027877e-05,8.94406068773162e-05,1,1,"Spain"
"1703",1703,"2021-10-15","Menos de 49",18916,30308,19045048,18412621,22744226,0.000831683610600774,0.00133255798636542,0.837357490204327,0.809551443957688,"Spain"
"1704",1704,"2021-10-15","Total",21556,34247,37868453,37029165,41965591,0.00051365891642036,0.000816073339703473,0.902369109969165,0.882369677577042,"Spain"
"1705",1705,"2021-10-16","50-59",0,0,6670504,6596796,7035203,0,0,0.948160841982811,0.937683816657458,"Spain"
"1706",1706,"2021-10-16","60-69",0,0,5274164,5201971,5350604,0,0,0.985713762408879,0.972221266982195,"Spain"
"1707",1707,"2021-10-16","70-79",0,0,3941753,3915707,3984504,0,0,0.989270684632265,0.982733860977427,"Spain"
"1708",1708,"2021-10-16","Mas de 80",0,0,2936984,2902070,2851054,0,0,1,1,"Spain"
"1709",1709,"2021-10-16","Menos de 49",0,0,19045048,18412621,22744226,0,0,0.837357490204327,0.809551443957688,"Spain"
"1710",1710,"2021-10-16","Total",0,0,37868453,37029165,41965591,0,0,0.902369109969165,0.882369677577042,"Spain"
"1711",1711,"2021-10-17","50-59",0,0,6670504,6596796,7035203,0,0,0.948160841982811,0.937683816657458,"Spain"
"1712",1712,"2021-10-17","60-69",0,0,5274164,5201971,5350604,0,0,0.985713762408879,0.972221266982195,"Spain"
"1713",1713,"2021-10-17","70-79",0,0,3941753,3915707,3984504,0,0,0.989270684632265,0.982733860977427,"Spain"
"1714",1714,"2021-10-17","Mas de 80",0,0,2936984,2902070,2851054,0,0,1,1,"Spain"
"1715",1715,"2021-10-17","Menos de 49",0,0,19045048,18412621,22744226,0,0,0.837357490204327,0.809551443957688,"Spain"
"1716",1716,"2021-10-17","Total",0,0,37868453,37029165,41965591,0,0,0.902369109969165,0.882369677577042,"Spain"
"1717",1717,"2021-10-18","50-59",1760,3032,6672264,6599828,7035203,0.000250170464164289,0.000430975481446662,0.948411012446976,0.938114792138905,"Spain"
"1718",1718,"2021-10-18","60-69",740,1655,5274904,5203626,5350604,0.000138302143085154,0.000309310874062069,0.985852064551965,0.972530577856257,"Spain"
"1719",1719,"2021-10-18","70-79",243,406,3941996,3916113,3984504,6.09862607742394e-05,0.000101894740223626,0.98933167089304,0.98283575571765,"Spain"
"1720",1720,"2021-10-18","Mas de 80",111,231,2937095,2902301,2851054,3.89329700524788e-05,8.102266740651e-05,1,1,"Spain"
"1721",1721,"2021-10-18","Menos de 49",20212,39657,19065260,18452278,22744226,0.000888665105596471,0.00174360736654657,0.838246155309924,0.811295051324235,"Spain"
"1722",1722,"2021-10-18","Total",23066,44981,37891519,37074146,41965591,0.000549640775939507,0.00107185431988793,0.902918750745105,0.88344153189693,"Spain"
"1723",1723,"2021-10-19","50-59",459,588,6672723,6600416,7035203,6.52433199155732e-05,8.35796778003421e-05,0.948476255766891,0.938198371816705,"Spain"
"1724",1724,"2021-10-19","60-69",280,350,5275184,5203976,5350604,5.23305406268152e-05,6.5413175783519e-05,0.985904395092591,0.972595991032041,"Spain"
"1725",1725,"2021-10-19","70-79",62,143,3942058,3916256,3984504,1.55602805267607e-05,3.58890341181738e-05,0.989347231173566,0.982871644751768,"Spain"
"1726",1726,"2021-10-19","Mas de 80",53,79,2937148,2902380,2851054,1.85896163313638e-05,2.77090507580705e-05,1,1,"Spain"
"1727",1727,"2021-10-19","Menos de 49",7186,11322,19072446,18463600,22744226,0.000315948320246202,0.00049779667155963,0.83856210363017,0.811792847995795,"Spain"
"1728",1728,"2021-10-19","Total",8040,12482,37899559,37086628,41965591,0.000191585530154931,0.000297434152660926,0.903110336275259,0.88373896604959,"Spain"
"1729",1729,"2021-10-20","50-59",501,789,6673224,6601205,7035203,7.12132969013119e-05,0.000112150281946377,0.948547469063793,0.938310522098652,"Spain"
"1730",1730,"2021-10-20","60-69",289,710,5275473,5204686,5350604,5.40125937183914e-05,0.000132695299446567,0.98595840768631,0.972728686331487,"Spain"
"1731",1731,"2021-10-20","70-79",93,145,3942151,3916401,3984504,2.3340420790141e-05,3.63909786512951e-05,0.989370571594356,0.98290803573042,"Spain"
"1732",1732,"2021-10-20","Mas de 80",55,105,2937203,2902485,2851054,1.92911112872643e-05,3.68284851847773e-05,1,1,"Spain"
"1733",1733,"2021-10-20","Menos de 49",8115,14130,19080561,18477730,22744226,0.000356793851767037,0.00062125657738364,0.838918897481937,0.812414104573178,"Spain"
"1734",1734,"2021-10-20","Total",9053,15879,37908612,37102507,41965591,0.000215724353792611,0.000378381422055989,0.903326060629052,0.884117347471646,"Spain"
"1735",1735,"2021-10-21","50-59",2500,6286,6675724,6607491,7035203,0.000355355772960638,0.000893506555532228,0.948902824836753,0.939204028654184,"Spain"
"1736",1736,"2021-10-21","60-69",1021,3514,5276494,5208200,5350604,0.000190819578499923,0.000656748284866531,0.98614922726481,0.973385434616354,"Spain"
"1737",1737,"2021-10-21","70-79",0,425,3941768,3916826,3984504,0,0.000106663213288279,0.989274449216264,0.983014698943708,"Spain"
"1738",1738,"2021-10-21","Mas de 80",0,956,2936988,2903441,2851054,0,0.000335314588920448,1,1,"Spain"
"1739",1739,"2021-10-21","Menos de 49",27284,62664,19107845,18540394,22744226,0.00119960116470879,0.00275516080432898,0.840118498646646,0.815169265377507,"Spain"
"1740",1740,"2021-10-21","Total",30207,73845,37938819,37176352,41965591,0.000719803993705224,0.00175965590476255,0.904045864622757,0.885877003376409,"Spain"
"1741",1741,"2021-10-22","50-59",1014,1402,6676738,6608893,7035203,0.000144132301512835,0.000199283517476326,0.949046957138266,0.93940331217166,"Spain"
"1742",1742,"2021-10-22","60-69",580,1158,5277074,5209358,5350604,0.000108398977012689,0.000216424164449472,0.986257626241822,0.973601858780803,"Spain"
"1743",1743,"2021-10-22","70-79",213,703,3941981,3917529,3984504,5.34570927774197e-05,0.000176433503392141,0.989327906309041,0.9831911324471,"Spain"
"1744",1744,"2021-10-22","Mas de 80",102,315,2937090,2903756,2851054,3.57762427509265e-05,0.000110485455554332,1,1,"Spain"
"1745",1745,"2021-10-22","Menos de 49",13299,19651,19121144,18560045,22744226,0.000584719831749825,0.000863999504753426,0.840703218478395,0.816033264882261,"Spain"
"1746",1746,"2021-10-22","Total",15208,23229,37954027,37199581,41965591,0.000362392132163705,0.000553524910443892,0.904408256754921,0.886430528286853,"Spain"
"1747",1747,"2021-10-23","50-59",0,0,6676738,6608893,7035203,0,0,0.949046957138266,0.93940331217166,"Spain"
"1748",1748,"2021-10-23","60-69",0,0,5277074,5209358,5350604,0,0,0.986257626241822,0.973601858780803,"Spain"
"1749",1749,"2021-10-23","70-79",0,0,3941981,3917529,3984504,0,0,0.989327906309041,0.9831911324471,"Spain"
"1750",1750,"2021-10-23","Mas de 80",0,0,2937090,2903756,2851054,0,0,1,1,"Spain"
"1751",1751,"2021-10-23","Menos de 49",0,0,19121144,18560045,22744226,0,0,0.840703218478395,0.816033264882261,"Spain"
"1752",1752,"2021-10-23","Total",0,0,37954027,37199581,41965591,0,0,0.904408256754921,0.886430528286853,"Spain"
"1753",1753,"2021-10-24","50-59",0,0,6676738,6608893,7035203,0,0,0.949046957138266,0.93940331217166,"Spain"
"1754",1754,"2021-10-24","60-69",0,0,5277074,5209358,5350604,0,0,0.986257626241822,0.973601858780803,"Spain"
"1755",1755,"2021-10-24","70-79",0,0,3941981,3917529,3984504,0,0,0.989327906309041,0.9831911324471,"Spain"
"1756",1756,"2021-10-24","Mas de 80",0,0,2937090,2903756,2851054,0,0,1,1,"Spain"
"1757",1757,"2021-10-24","Menos de 49",0,0,19121144,18560045,22744226,0,0,0.840703218478395,0.816033264882261,"Spain"
"1758",1758,"2021-10-24","Total",0,0,37954027,37199581,41965591,0,0,0.904408256754921,0.886430528286853,"Spain"
"1759",1759,"2021-10-25","50-59",1325,1584,6678063,6610477,7035203,0.000188338559669138,0.00022515341774786,0.949235295697935,0.939628465589408,"Spain"
"1760",1760,"2021-10-25","60-69",718,1051,5277792,5210409,5350604,0.00013419045775019,0.00019642642213851,0.986391816699573,0.973798285202942,"Spain"
"1761",1761,"2021-10-25","70-79",176,292,3942157,3917821,3984504,4.41711189146755e-05,7.32839018357115e-05,0.989372077427956,0.983264416348936,"Spain"
"1762",1762,"2021-10-25","Mas de 80",122,181,2937212,2903937,2851054,4.27911923099317e-05,6.3485293508997e-05,1,1,"Spain"
"1763",1763,"2021-10-25","Menos de 49",22866,31583,19144010,18591628,22744226,0.00100535406216945,0.00138861617009961,0.841708572540565,0.81742188105236,"Spain"
"1764",1764,"2021-10-25","Total",25207,34691,37979234,37234272,41965591,0.000600658763509371,0.000826653436144864,0.90500891551843,0.887257181722998,"Spain"
"1765",1765,"2021-10-26","50-59",595,1161,6678658,6611638,7035203,8.45746739646319e-05,0.00016502722096292,0.9493198703719,0.939793492810371,"Spain"
"1766",1766,"2021-10-26","60-69",311,620,5278103,5211029,5350604,5.81242790533555e-05,0.000115874768530805,0.986449940978626,0.973914159971472,"Spain"
"1767",1767,"2021-10-26","70-79",92,138,3942249,3917959,3984504,2.30894485235803e-05,3.46341727853705e-05,0.989395166876479,0.983299050521721,"Spain"
"1768",1768,"2021-10-26","Mas de 80",49,117,2937261,2904054,2851054,1.71866264195627e-05,4.10374549201804e-05,1,1,"Spain"
"1769",1769,"2021-10-26","Menos de 49",8328,13740,19152338,18605368,22744226,0.000366158865990867,0.000604109368241417,0.842074731406556,0.818025990420602,"Spain"
"1770",1770,"2021-10-26","Total",9375,15776,37988609,37250048,41965591,0.000223397306617224,0.000375927030313954,0.905232312825048,0.887633108753312,"Spain"
"1771",1771,"2021-10-27","50-59",665,846,6679323,6612484,7035203,9.45246356075297e-05,0.00012025239356988,0.949414395007507,0.939913745203941,"Spain"
"1772",1772,"2021-10-27","60-69",347,616,5278450,5211645,5350604,6.48524914196603e-05,0.000115127189378993,0.986514793470046,0.974029287160851,"Spain"
"1773",1773,"2021-10-27","70-79",129,182,3942378,3918141,3984504,3.23754223863246e-05,4.56769525140394e-05,0.989427542298866,0.983344727474235,"Spain"
"1774",1774,"2021-10-27","Mas de 80",66,141,2937327,2904195,2851054,2.31493335447171e-05,4.94553943909866e-05,1,1,"Spain"
"1775",1775,"2021-10-27","Menos de 49",8924,11214,19161262,18616582,22744226,0.000392363318936419,0.000493048213643322,0.842467094725492,0.818519038634245,"Spain"
"1776",1776,"2021-10-27","Total",10131,12999,37998740,37263047,41965591,0.000241412065422837,0.000309753769463178,0.90547372489047,0.887942862522775,"Spain"
"1777",1777,"2021-10-28","50-59",1042,1195,6680365,6613679,7035203,0.000148112286169994,0.000169860059475185,0.949562507293677,0.940083605263416,"Spain"
"1778",1778,"2021-10-28","60-69",556,967,5279006,5212612,5350604,0.000103913502101819,0.000180727259950465,0.986618706972147,0.974210014420802,"Spain"
"1779",1779,"2021-10-28","70-79",214,277,3942592,3918418,3984504,5.37080650439804e-05,6.95193178373017e-05,0.98948125036391,0.983414246792072,"Spain"
"1780",1780,"2021-10-28","Mas de 80",157,218,2937484,2904413,2851054,5.50673540381908e-05,7.64629501931566e-05,1,1,"Spain"
"1781",1781,"2021-10-28","Menos de 49",13285,16780,19174547,18633362,22744226,0.000584104290908822,0.000737769665144903,0.843051199016401,0.81925680829939,"Spain"
"1782",1782,"2021-10-28","Total",15254,19437,38013994,37282484,41965591,0.000363488268281507,0.000463165167863357,0.905837213158752,0.888406027690638,"Spain"
"1783",1783,"2021-10-29","50-59",224,223,6680589,6613902,7035203,3.18398772572732e-05,3.16977349480889e-05,0.949594347170934,0.940115302998364,"Spain"
"1784",1784,"2021-10-29","60-69",103,162,5279109,5212774,5350604,1.92501631591499e-05,3.02769556483717e-05,0.986637957135307,0.97424029137645,"Spain"
